timestamp,row_index,column,original_value,cleaned_value,fix_type,rule_triggered
2026-05-16T14:55:12.373193,136,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373193,137,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373195,138,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373196,139,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373196,140,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373197,141,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373198,142,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373198,143,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373199,144,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373200,145,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373200,146,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373201,147,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373202,148,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373202,149,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373203,150,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373203,151,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373204,152,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373205,153,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373205,154,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373206,155,new_cases_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373353,117,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373354,118,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373355,119,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373355,120,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373356,121,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373357,122,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373357,123,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373358,124,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373359,125,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373359,126,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373360,127,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373361,128,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373361,129,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373362,130,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373363,131,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373363,132,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373364,133,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373364,134,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373365,135,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373366,136,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373366,137,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373367,138,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373368,139,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373368,140,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373369,141,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373370,142,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373370,143,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373371,144,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373372,145,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373372,146,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373373,147,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373374,148,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373374,149,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373375,150,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373377,151,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373379,152,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373379,153,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373380,154,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373381,155,relapse_total,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373584,117,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373586,118,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373587,119,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373588,120,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373589,121,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373590,122,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373590,123,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373591,124,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373592,125,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373592,126,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373593,127,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373593,128,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373594,129,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373595,130,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373595,131,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373596,132,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373597,133,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373599,134,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373600,135,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373601,136,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373601,137,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373602,138,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373603,139,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373603,140,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373604,141,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373605,142,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373605,143,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373606,144,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373606,145,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373607,146,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373608,147,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373608,148,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373609,149,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373610,150,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373611,151,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373611,152,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373612,153,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373613,154,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373613,155,relapse_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373788,117,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373790,118,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373791,119,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373791,120,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373792,121,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373793,122,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373793,123,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373794,124,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373795,125,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373795,126,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373797,127,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373798,128,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373799,129,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373800,130,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373800,131,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373801,132,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373802,133,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373802,134,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373803,135,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373804,136,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373804,137,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373805,138,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373806,139,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373806,140,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373807,141,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373808,142,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373808,143,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373809,144,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373810,145,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373810,146,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373811,147,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373811,148,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373812,149,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373813,150,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373813,151,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373814,152,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373815,153,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373815,154,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373816,155,relapse_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373971,117,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373972,118,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373973,119,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373974,120,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373974,121,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373975,122,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373976,123,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373976,124,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373977,125,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373978,126,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373978,127,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373979,128,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373980,129,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373980,130,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373981,131,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373982,132,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373982,133,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373983,134,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373984,135,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373984,136,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373985,137,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373986,138,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373986,139,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373987,140,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373989,141,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373990,142,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373990,143,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373991,144,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373992,145,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373992,146,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373993,147,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373994,148,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373994,149,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373995,150,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373996,151,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373996,152,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373997,153,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373997,154,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.373998,155,total_tb_m+f,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374145,117,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374146,118,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374147,119,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374148,120,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374149,121,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374149,122,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374150,123,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374151,124,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374151,125,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374152,126,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374153,127,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374153,128,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374154,129,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374155,130,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374155,131,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374156,132,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374157,133,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374157,134,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374158,135,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374159,136,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374159,137,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374160,138,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374161,139,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374161,140,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374162,141,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374163,142,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374163,143,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374164,144,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374165,145,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374165,146,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374166,147,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374166,148,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374167,149,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374168,150,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374168,151,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374169,152,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374170,153,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374170,154,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374173,155,total_tb_female,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374325,117,total_tb_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374326,118,total_tb_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374327,119,total_tb_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374327,120,total_tb_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374328,121,total_tb_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374329,122,total_tb_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374329,123,total_tb_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374330,124,total_tb_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374331,125,total_tb_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374331,126,total_tb_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374332,127,total_tb_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374333,128,total_tb_male,NaN,0,MISSING_VALUE,Zero_Filling
2026-05-16T14:55:12.374333,129,total_tb_male,NaN,0,MISSING_VALUE,Zero_Filling
